Asset ID,Install Date,WO Date,Work Order #,Material Cost,Material Charge,PO#,Model Number,Model Number MFG,Asset MFG Date,In Service?,Manufacturer Name
EE169375,7/24/2019,6/15/2023,38341,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170603,7/25/2019,6/15/2023,38343,234.99,270.24,,EVOLUTION,EVOLUTION,1/1/2012,TRUE,SIZEWISE
MX2213703,4/10/2023,6/15/2023,38335,313,313,,PATRIOT,3005S3,3/1/2020,TRUE,Stryker
MX1666178,12/12/2019,6/15/2023,38338,386.55,444.53,,,,11/1/2017,TRUE,Stryker
EE114377,5/26/2023,6/15/2023,38332,393.22,452.2,,PROGRESSA,P7500,9/29/2014,TRUE,Hill-Rom
EE170603,7/25/2019,6/15/2023,38343,1752.94,2015.88,,EVOLUTION,EVOLUTION,1/1/2012,TRUE,SIZEWISE
EE169771,7/24/2019,6/16/2023,38352,171.72,197.48,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170577,7/25/2019,6/16/2023,38346,234.99,270.24,,EVOLUTION`,EVOLUTION,,TRUE,SIZEWISE
EE170490,5/1/2018,6/16/2023,38351,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE169771,7/24/2019,6/16/2023,38352,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170577,7/25/2019,6/16/2023,38346,1752.94,2015.88,,EVOLUTION`,EVOLUTION,,TRUE,SIZEWISE
EE169771,7/24/2019,6/16/2023,38352,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE123685,7/9/2019,6/17/2023,38358,1.23,1.41,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE123685,7/9/2019,6/17/2023,38358,5.25,6.04,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE123685,7/9/2019,6/17/2023,38358,7.25,8.34,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE123685,7/9/2019,6/17/2023,38358,189.79,218.26,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE123685,7/9/2019,6/17/2023,38358,239.12,274.99,,ZOOM,1125,11/1/2013,TRUE,Stryker
19546,10/12/2022,6/19/2023,38363,9.95,11.44,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19546,10/12/2022,6/19/2023,38363,10.09,11.6,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
06105,11/6/2022,6/19/2023,38362,21.04,24.2,,SECURE,3002,,TRUE,Stryker
08289,4/17/2023,6/19/2023,38364,61.61,77.01,,TOTALCARE,P1900,7/30/2002,TRUE,Hill-Rom
12637,9/16/2022,6/19/2023,38361,527.24,606.33,,INTOUCH,2131/2141,,TRUE,Stryker
12114,2/22/2023,6/20/2023,38372,55.46,63.78,,SECURE,3002,6/1/2007,TRUE,Stryker
EE169366,7/24/2019,6/20/2023,38374,171.72,197.48,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
12114,2/22/2023,6/20/2023,38372,239.12,274.99,,SECURE,3002,6/1/2007,TRUE,Stryker
MX2064041,3/3/2020,6/20/2023,38366,564.02,648.62,,CENTRELLA,P7900B100242,2/17/2020,TRUE,Hill-Rom
130990,10/21/2019,6/22/2023,38409,125.42,156.78,,ENTERPRISE,9800,10/1/2014,TRUE,Arjo Inc
EE123540,7/23/2019,6/23/2023,38419,102.42,117.78,,SECURE S3,3005S3EX,,TRUE,Stryker
EE107287,5/14/2020,6/26/2023,38425,6.41,7.37,,VERSACARE,,,TRUE,Hill-Rom
EE107287,5/14/2020,6/26/2023,38425,8.82,10.14,,VERSACARE,,,TRUE,Hill-Rom
19529,11/1/2022,6/26/2023,38427,10,11.5,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
13094,10/31/2022,6/26/2023,38437,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
EE107287,5/14/2020,6/26/2023,38425,26.77,30.79,,VERSACARE,,,TRUE,Hill-Rom
EE151701,3/27/2018,6/26/2023,38430,35.98,41.38,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
EE151701,3/27/2018,6/26/2023,38430,36.44,41.91,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
EE151701,3/27/2018,6/26/2023,38430,39.3,45.2,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
EE107287,5/14/2020,6/26/2023,38425,62.5,71.88,,VERSACARE,,,TRUE,Hill-Rom
EE170506,7/25/2019,6/26/2023,38431,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE107287,5/14/2020,6/26/2023,38425,274.38,315.54,,VERSACARE,,,TRUE,Hill-Rom
EE151701,3/27/2018,6/26/2023,38430,393.22,452.2,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
EE107287,5/14/2020,6/26/2023,38425,542.89,624.32,,VERSACARE,,,TRUE,Hill-Rom
EE107287,5/14/2020,6/26/2023,38425,1030.84,1185.47,,VERSACARE,,,TRUE,Hill-Rom
136794,1/23/2019,6/27/2023,38456,214.88,247.11,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
19551,9/18/2022,6/28/2023,38471,8.84,10.17,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19551,9/18/2022,6/28/2023,38471,9.95,11.44,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
136881,1/29/2019,6/28/2023,38468,31.68,36.43,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136881,1/29/2019,6/28/2023,38468,79.47,91.39,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136881,1/29/2019,6/28/2023,38468,106.88,122.91,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136881,1/29/2019,6/28/2023,38468,174.42,200.58,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136881,1/29/2019,6/28/2023,38468,214.88,247.11,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
EE169784,7/24/2018,6/28/2023,38472,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE65703,11/19/2020,6/29/2023,WIRC-38523,37.78,43.45,,CENTRELLA,P7900B100223,9/30/2020,TRUE,Hill-Rom
19647,11/15/2022,6/29/2023,38525,227.21,261.29,,TOTALCARE,PR1900KM000040,3/30/2015,TRUE,Hill-Rom
EE45658,7/14/2016,6/30/2023,WIRC-38535,443.52,510.05,,VERSACARE,P3200K00050,,TRUE,Hill-Rom
EE45659,10/23/2015,6/30/2023,WIRC-38536,443.52,510.05,,VERSACARE,P3200K000500,,TRUE,Hill-Rom
12106,3/6/2023,7/3/2023,38746,21.04,24.2,,SECURE,3002,6/1/2007,TRUE,Stryker
12106,3/6/2023,7/3/2023,38746,34.76,39.97,,SECURE,3002,6/1/2007,TRUE,Stryker
15572,9/18/2022,7/5/2023,38784,10.48,12.05,,ZOOM,1125,7/1/2011,TRUE,Stryker
19665,1/21/2023,7/5/2023,38779,64.54,74.22,,BIG WHEEL,1115,4/1/2015,TRUE,Stryker
19665,1/21/2023,7/5/2023,38779,497.17,571.75,,BIG WHEEL,1115,4/1/2015,TRUE,Stryker
136855,1/29/2019,7/6/2023,38803,5.27,6.06,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
MX1815519,5/14/2019,7/6/2023,38795,5.51,6.34,,VERSACARE,P3200K000122,4/4/2018,TRUE,Hill-Rom
136855,1/29/2019,7/6/2023,38803,30.39,34.95,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
EE107243,5/13/2019,7/6/2023,38797,62.5,71.88,,VERSACARE,P3200J000293,1/17/2011,TRUE,Hill-Rom
EE96474,5/14/2019,7/6/2023,38794,151,173.65,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE96474,5/14/2019,7/6/2023,38794,177.35,203.95,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
136791,1/23/2019,7/7/2023,38825,31.68,36.43,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
19534,11/1/2022,7/10/2023,38919,9.95,11.44,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19534,11/1/2022,7/10/2023,38919,10.09,11.6,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
17655,9/13/2022,7/10/2023,38929,478.2,549.93,OMC-3747,BIRTHING BED,4701,11/1/2013,TRUE,Stryker
19534,11/1/2022,7/10/2023,38919,504.31,579.96,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
MX2107807,5/15/2023,7/11/2023,38952,5.24,6.55,,PROGRESSA,P7500,10/4/2019,TRUE,Hill-Rom
MX2107807,5/15/2023,7/11/2023,38952,13.24,16.55,,PROGRESSA,P7500,10/4/2019,TRUE,Hill-Rom
13156,9/13/2022,7/11/2023,38957,37.92,43.61,,SECURE,3002,9/1/2008,TRUE,Stryker
13156,9/13/2022,7/11/2023,38957,107.83,124,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2107807,5/15/2023,7/11/2023,38952,429.28,325.71,,PROGRESSA,P7500,10/4/2019,TRUE,Hill-Rom
13156,9/13/2022,7/11/2023,38957,872.28,1003.12,,SECURE,3002,9/1/2008,TRUE,Stryker
12645,9/18/2022,7/12/2023,38964,5.87,6.75,,INTOUCH,2131/2141,,TRUE,Stryker
19481,11/6/2022,7/12/2023,38965,2712.89,3119.82,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
MX159318,5/8/2019,7/14/2023,39085,1.23,1.41,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX159318,5/8/2019,7/14/2023,39085,6.63,7.62,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX159318,5/8/2019,7/14/2023,39085,7.25,8.34,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX159318,5/8/2019,7/14/2023,39085,20.27,23.31,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX1928276,7/30/2019,7/14/2023,39087,28.22,32.45,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
12719,9/19/2022,7/17/2023,39094,79.18,91.06,,INTOUCH,2131/2141,,TRUE,Stryker
15017,9/21/2022,7/17/2023,39099,280.14,322.16,,S3,3002,12/1/2010,TRUE,Stryker
12719,9/19/2022,7/17/2023,39094,1069,3248.03,,INTOUCH,2131/2141,,TRUE,Stryker
13111,11/6/2022,7/18/2023,39108,8.53,8.05,,SECURE,3002,9/1/2008,TRUE,Stryker
13111,11/6/2022,7/18/2023,39108,8.53,9.81,,SECURE,3002,9/1/2008,TRUE,Stryker
13161,9/13/2022,7/18/2023,39103,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
33380,9/15/2022,7/19/2023,39112,475,546.25,,M-SERIES,1015,7/1/2007,TRUE,Stryker
19526,9/14/2022,7/20/2023,39129,5.24,6.03,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
32665,11/15/2022,7/20/2023,39128,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
16627,3/30/2023,7/20/2023,39130,1360.04,1564.05,OMC-3763,S3,3005,4/1/2012,TRUE,Stryker
13159,9/16/2022,7/24/2023,39176,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
13099,9/15/2022,7/24/2023,39175,129.24,148.63,,SECURE,3002,9/1/2008,TRUE,Stryker
136768,1/23/2019,7/24/2023,39147,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136774,1/31/2019,7/24/2023,39149,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136765,1/23/2019,7/24/2023,39150,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136773,1/23/2019,7/24/2023,39151,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
MX2254707,3/10/2021,7/25/2023,39198,4.99,5.74,,PRIME ZOOM,1125,7/1/2020,TRUE,Stryker
MX2254707,3/10/2021,7/25/2023,39198,5.24,6.03,,PRIME ZOOM,1125,7/1/2020,TRUE,Stryker
MX2254707,3/10/2021,7/25/2023,39198,27.74,31.9,,PRIME ZOOM,1125,7/1/2020,TRUE,Stryker
EE151711,8/13/2018,7/25/2023,39207,30.19,34.72,,PROGRESSA,P7500,9/12/2015,TRUE,Hill-Rom
EE151711,8/13/2018,7/25/2023,39207,35.98,41.38,,PROGRESSA,P7500,9/12/2015,TRUE,Hill-Rom
MX1928284,9/29/2021,7/25/2023,39203,55.98,64.38,,PROGRESSA,P7500,11/19/2018,TRUE,Hill-Rom
MX2054816,6/9/2020,7/25/2023,39202,79.98,91.98,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
EE94677PA,11/5/2014,7/25/2023,39191,147.11,147.11,,ULTRA CARE XT,UCXT BED,1/1/2009,TRUE,Joerns
EE123663,5/14/2019,7/25/2023,39199,380.56,437.64,,PRIME ZOOM,1125,11/1/2013,TRUE,Stryker
EE123663,5/14/2019,7/25/2023,39199,386.62,444.61,,PRIME ZOOM,1125,11/1/2013,TRUE,Stryker
MX1993247,7/6/2023,7/25/2023,39193,516.13,593.55,,EVOLUTION,33060400,,TRUE,SIZEWISE
12727,9/19/2022,7/26/2023,39225,5.87,6.75,,INTOUCH,2131/2141,,TRUE,Stryker
28852,4/5/2023,7/26/2023,39224,30.19,34.72,,PROGRESSA,P1900,,TRUE,Hill-Rom
28852,4/5/2023,7/26/2023,39224,606.09,697,,PROGRESSA,P1900,,TRUE,Hill-Rom
064826,8/24/2018,7/27/2023,39297,55.98,64.38,,TOTALCARE,P1830ACAP,,TRUE,Hill-Rom
064826,8/24/2018,7/27/2023,39297,349.78,402.25,,TOTALCARE,P1830ACAP,,TRUE,Hill-Rom
EE169777,7/24/2019,7/28/2023,39313,85.86,98.74,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE169777,7/24/2019,7/28/2023,39313,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
15572,9/18/2022,7/31/2023,39342,8.84,10.17,,ZOOM,1125,7/1/2011,TRUE,Stryker
15570,1/11/2023,7/31/2023,39341,9.95,11.44,,ZOOM,1125,7/1/2011,TRUE,Stryker
15572,9/18/2022,7/31/2023,39342,9.95,11.44,,ZOOM,1125,7/1/2011,TRUE,Stryker
15570,1/11/2023,7/31/2023,39341,10,11.5,,ZOOM,1125,7/1/2011,TRUE,Stryker
15572,9/18/2022,7/31/2023,39342,10,11.5,,ZOOM,1125,7/1/2011,TRUE,Stryker
15570,1/11/2023,7/31/2023,39341,10.09,11.6,,ZOOM,1125,7/1/2011,TRUE,Stryker
15572,9/18/2022,7/31/2023,39342,10.09,11.6,,ZOOM,1125,7/1/2011,TRUE,Stryker
15570,1/11/2023,7/31/2023,39341,14.95,17.19,,ZOOM,1125,7/1/2011,TRUE,Stryker
15572,9/18/2022,7/31/2023,39342,14.95,17.19,,ZOOM,1125,7/1/2011,TRUE,Stryker
17398,9/18/2022,8/1/2023,39382,14.54,16.72,,BIG WHEEL,1115,,TRUE,Stryker
MX1666168,12/9/2019,8/1/2023,39376,29.88,37.35,,S3 PATRIOT,3002S3,11/1/2017,TRUE,Stryker
15570,1/11/2023,8/1/2023,39381,55.98,64.38,,ZOOM,1125,7/1/2011,TRUE,Stryker
MX1666168,12/9/2019,8/1/2023,39376,230.62,288.28,,S3 PATRIOT,3002S3,11/1/2017,TRUE,Stryker
MX1666168,12/9/2019,8/1/2023,39376,416.77,520.96,,S3 PATRIOT,3002S3,11/1/2017,TRUE,Stryker
EE114381,5/8/2023,8/1/2023,39377,507.86,584.04,,PROGRESSA,P7500,9/29/2014,TRUE,Hill-Rom
EE114381,5/8/2023,8/1/2023,39377,1872.23,2340.29,,PROGRESSA,P7500,9/29/2014,TRUE,Hill-Rom
EE123684,7/9/2019,8/3/2023,39543,5.24,6.03,,ZOOM,1125,11/1/2013,TRUE,Stryker
MX2220020,2/1/2023,8/3/2023,39545,9.95,11.44,,ZOOM,1125,7/1/2020,TRUE,Stryker
MX2220020,2/1/2023,8/3/2023,39545,10.09,11.6,,ZOOM,1125,7/1/2020,TRUE,Stryker
13935,9/19/2022,8/3/2023,39552,14.54,16.72,,S3,3002,3/1/2010,TRUE,Stryker
13141,9/13/2022,8/3/2023,39551,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2055558,2/19/2020,8/3/2023,39544,79.98,91.98,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
EE123684,7/9/2019,8/3/2023,39543,147.43,169.54,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE123684,7/9/2019,8/3/2023,39543,175.88,202.26,,ZOOM,1125,11/1/2013,TRUE,Stryker
30077,9/18/2022,8/4/2023,39559,10,11.5,,PRIME ZOOM,1125,,TRUE,Stryker
30077,9/18/2022,8/4/2023,39559,187.5,215.63,,PRIME ZOOM,1125,,TRUE,Stryker
00963B,11/16/2016,8/7/2023,39576,2.4,2.76,,RENAISSANCE,1711,12/1/1998,TRUE,Stryker
15021,9/18/2022,8/7/2023,39579,772.21,888.04,,S3,3002,12/1/2010,TRUE,Stryker
12725,9/19/2022,8/8/2023,39631,5.87,6.75,,INTOUCH,2131/2141,,TRUE,Stryker
136941,1/30/2019,8/8/2023,39622,31.68,36.43,,CENTRELLA,P7900B000011,,TRUE,Hill-Rom
19861,10/31/2022,8/8/2023,39633,287.46,330.58,,SPIRIT SELECT,N3A02BCEFM,,TRUE,CARROLL HOSPITAL GROUP
12725,9/19/2022,8/8/2023,39631,527.24,606.33,,INTOUCH,2131/2141,,TRUE,Stryker
19478,8/8/2023,8/9/2023,39722,5.24,6.03,,ZOOM,1125,3/1/2015,TRUE,Stryker
08288,9/16/2022,8/9/2023,39724,28.17,32.4,,TOTALCARE,1900,7/30/2002,TRUE,Hill-Rom
08288,9/16/2022,8/9/2023,39724,596.25,685.69,,TOTALCARE,1900,7/30/2002,TRUE,Hill-Rom
EE123656,10/2/2019,8/10/2023,39737,9.26,0,,ZOOM,1125,11/1/2013,TRUE,Stryker
MX1716343,9/18/2019,8/10/2023,39733,28.22,32.45,,PROGRESSA,P7500A000936,9/2/2016,TRUE,Hill-Rom
MX1929429,5/13/2019,8/10/2023,39735,28.22,32.45,,VERSACARE,P3200K000122,9/21/2017,TRUE,Hill-Rom
MX1929429,5/13/2019,8/10/2023,39738,28.22,32.45,,VERSACARE,P3200K000122,9/21/2017,TRUE,Hill-Rom
MX1716343,9/18/2019,8/10/2023,39733,35.98,41.38,,PROGRESSA,P7500A000936,9/2/2016,TRUE,Hill-Rom
MX1928276,7/30/2019,8/10/2023,39736,55.98,64.38,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX1928276,7/30/2019,8/10/2023,39736,200.15,230.17,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
EE91683,3/12/2021,8/11/2023,39744,79.18,91.06,,INTOUCH,2141,,TRUE,Stryker
13886,3/6/2023,8/11/2023,39743,684.81,787.53,,S3,3002,3/1/2010,TRUE,Stryker
MX159318,5/8/2019,8/14/2023,39778,5.24,6.03,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX159318,5/8/2019,8/14/2023,39778,5.25,6.04,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX159318,5/8/2019,8/14/2023,39778,8.05,9.26,,ZOOM,1125,5/1/2015,TRUE,Stryker
EE151700,6/23/2017,8/14/2023,39780,28.22,32.45,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
MX159318,5/8/2019,8/14/2023,39778,36.82,42.34,,ZOOM,1125,5/1/2015,TRUE,Stryker
EE151700,6/23/2017,8/14/2023,39780,58.74,67.55,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
19516,9/15/2022,8/15/2023,39797,793.94,913.03,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
13936,11/6/2022,8/16/2023,39823,5.08,5.08,,S3,3002,3/1/2010,TRUE,Stryker
13936,11/6/2022,8/16/2023,39823,5.25,6.04,,S3,3002,3/1/2010,TRUE,Stryker
13086,9/17/2022,8/16/2023,39822,8.96,8.05,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2107819,5/15/2023,8/16/2023,39814,259.04,323.8,,PROGRESSA,P7500,5/7/2020,TRUE,Hill-Rom
13109,9/9/2022,8/17/2023,39856,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
EE45820,10/22/2015,8/17/2023,WIRC-39846,126.46,145.43,,PROGRESSA,P7500A000131,,TRUE,Hill-Rom
EE170611,7/25/2019,8/17/2023,39851,508.26,584.5,,EVOLUTION,EVOLUTION,1/1/2012,TRUE,SIZEWISE
MX2107816,5/15/2023,8/18/2023,39858,31.28,39.1,,PROGRESSA,P7500,4/30/2020,TRUE,Hill-Rom
19526,9/14/2022,8/21/2023,39883,5.24,6.03,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19522,9/18/2022,8/21/2023,39882,9.26,10.65,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19522,9/18/2022,8/21/2023,39882,9.95,11.44,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19522,9/18/2022,8/21/2023,39882,10.09,11.6,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19522,9/18/2022,8/21/2023,39882,14.54,16.72,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19526,9/14/2022,8/21/2023,39883,14.54,16.72,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19522,9/18/2022,8/21/2023,39882,14.95,17.19,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19522,9/18/2022,8/21/2023,39882,17.68,20.33,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
MX2107819,5/15/2023,8/23/2023,39894,259.04,323.8,,PROGRESSA,P7500,5/7/2020,TRUE,Hill-Rom
11562,9/15/2022,8/23/2023,39896,533.38,613.39,,INTOUCH,2131/2141,,TRUE,Stryker
85298,10/28/2019,8/24/2023,39907,4.99,6.24,,M-SERIES,1015,10/1/2007,TRUE,Stryker
85298,10/28/2019,8/24/2023,39907,5.24,6.55,,M-SERIES,1015,10/1/2007,TRUE,Stryker
85298,10/28/2019,8/24/2023,39907,17.68,22.1,,M-SERIES,1015,10/1/2007,TRUE,Stryker
EE118639,5/30/2023,8/25/2023,39911,27.32,34.15,,VERSACARE,,5/24/2016,TRUE,Hill-Rom
MX1928280,10/22/2019,8/25/2023,39913,28.22,32.45,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
17368,1/18/2023,8/25/2023,39917,28.73,33.04,,BIG WHEEL,1115,,TRUE,Stryker
165913,8/25/2023,8/25/2023,39914,31.5,36.23,,,1105000030,7/1/2020,TRUE,Stryker
165913,8/25/2023,8/25/2023,39914,34.92,50.74,,,1105000030,7/1/2020,TRUE,Stryker
MX1928280,10/22/2019,8/25/2023,39913,35.98,41.38,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
MX1678457,12/11/2019,8/25/2023,39912,47.4,59.25,,S3 PATRIOT,3002S3,11/1/2017,TRUE,Stryker
EE118639,5/30/2023,8/25/2023,39911,54.86,68.58,,VERSACARE,,5/24/2016,TRUE,Hill-Rom
EE115924,5/30/2023,8/25/2023,39909,55.94,69.93,,VERSACARE,,3/19/2015,TRUE,Hill-Rom
MX1928280,10/22/2019,8/25/2023,39913,55.98,64.38,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
MX1928280,10/22/2019,8/25/2023,39913,58.74,67.55,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
EE118639,5/30/2023,8/25/2023,39911,70.87,70.87,,VERSACARE,,5/24/2016,TRUE,Hill-Rom
106349,11/17/2016,8/25/2023,39910,119,136.85,,CUB,FL19H,,TRUE,Stryker
MX1928280,10/22/2019,8/25/2023,39913,151,173.65,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
106346,11/16/2016,8/25/2023,39916,176.02,202.42,,CUB,FL19H,,TRUE,Stryker
MX1928280,10/22/2019,8/25/2023,39913,195.25,224.54,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
MX1928280,10/22/2019,8/25/2023,39913,247.13,284.2,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
MX1678457,12/11/2019,8/25/2023,39912,349.16,436.45,,S3 PATRIOT,3002S3,11/1/2017,TRUE,Stryker
19526,9/14/2022,8/29/2023,40023,28.73,33.04,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
MX1700216,12/11/2019,8/29/2023,40016,29.88,37.35,,S3 PATRIOT,3002S3,11/1/2017,TRUE,Stryker
EE118640,5/15/2023,8/29/2023,40015,592.81,681.73,,PROGRESSA,P7500,5/27/2016,TRUE,Hill-Rom
EE170401,7/25/2019,8/30/2023,40035,7.45,8.57,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1928281,2/25/2022,8/30/2023,40028,35.98,41.38,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
EE170401,7/25/2019,8/30/2023,40035,85.86,98.74,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1928271,3/1/2021,8/30/2023,40027,105.86,121.74,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
EE170401,7/25/2019,8/30/2023,40034,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE123650,7/9/2019,8/30/2023,40029,512.51,589.39,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE123650,7/9/2019,8/30/2023,40029,546.71,628.72,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE170401,7/25/2019,8/30/2023,40035,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
125445,10/20/2016,8/31/2023,40060,4.99,5.74,,GYNNIE,1061,10/1/2007,TRUE,Stryker
19532,9/21/2022,8/31/2023,40102,4.99,5.74,,ZOOM,1125,3/1/2015,TRUE,Stryker
19532,9/21/2022,8/31/2023,40102,9.26,10.65,,ZOOM,1125,3/1/2015,TRUE,Stryker
19532,9/21/2022,8/31/2023,40102,9.95,11.44,,ZOOM,1125,3/1/2015,TRUE,Stryker
13140,11/28/2022,8/31/2023,40061,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
13937,11/21/2022,8/31/2023,40101,28.73,33.04,,S3,3002 S3,3/1/2010,TRUE,Stryker
MX2425049,5/8/2023,8/31/2023,40057,553.98,637.08,,PROGRESSA,P7500,1/13/2021,TRUE,Hill-Rom
MX2214588,4/10/2023,8/31/2023,40056,1160.49,1450.61,,PATRIOT,3005S3,7/1/2020,TRUE,Stryker
136793,1/23/2019,9/1/2023,40450,11.73,13.49,,CENTRELLA,P7900B000010,10/26/2018,TRUE,Hill-Rom
136860,1/29/2019,9/1/2023,40481,21.6,22.25,,CENTRELLA,P7900B,10/26/2018,TRUE,Hill-Rom
136864,1/29/2019,9/1/2023,40511,21.6,22.25,,CENTRELLA,P7900B000010,10/26/2018,TRUE,Hill-Rom
136858,1/29/2019,9/1/2023,40489,23.46,26.98,,CENTRELLA,P7900B000010,10/22/2018,TRUE,Hill-Rom
136807,1/23/2019,9/1/2023,40410,36.36,41.81,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136806,1/23/2019,9/1/2023,40414,36.36,41.81,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136812,1/23/2019,9/1/2023,40418,36.36,41.81,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136796,1/23/2019,9/1/2023,40419,36.36,41.81,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136781,1/23/2019,9/1/2023,40440,36.36,41.81,,CENTRELLA,P7900B000010,10/26/2018,TRUE,Hill-Rom
